1504,3693,1,Jhelom Docks,docks,yellow
1125,3687,1,Jhelom Docks,docks,yellow
1416,3779,1,Jhelom Healer,healer,yellow
1387,3771,1,Jhelom Library,library,yellow
1424,3975,1,Jhelom Mage,mage,yellow
1500,3772,1,Jhelom Moongate,moongate,yellow
1455,4006,1,Jhelom's Fine Tailoring,tailor,yellow
559,995,1,The Jolly Baker,baker,yellow
5775,3161,1,The Just Inn,inn,yellow
1300,633,1,Justice,shrine,yellow
1935,2796,1,The Keg and Anchor,tavern,yellow
1449,1590,1,The King's Men Theater,theater,yellow
5382,2343,1,Kos Heb,Terrain,yellow
5954,2363,1,Kos Heb,Terrain,yellow
5238,144,1,The Learned Mage,library,yellow
5671,2391,1,lighthouse passage,landmark,yellow
1530,1428,1,Lord Blackthorn's Castle,landmark,yellow
1323,1624,1,Lord British's Castle,landmark,yellow
1455,1557,1,Lord British's Conservatory of Music,bard,yellow
1385,1593,1,Lord British's Tailor,tailor,yellow
1365,1575,1,The Lord's Arms,arms,yellow
1467,1686,1,The Lord's Clothiers,tailor,yellow
4312,1000,1,The Lyceaeum,landmark,yellow
5351,56,1,Mage's Appetite,baker,yellow
4392,1068,1,Mage's Bread,baker,yellow
1520,1578,1,Mage's Bridge,bridge,yellow
4416,1085,1,The Mage's Seat,carpenter,yellow
5154,97,1,Mage's Things,provisioner,yellow
602,2180,1,Mages' Menagerie,mage,yellow
2918,672,1,The Magical Light,mage,yellow
5215,117,1,Magical Supplies,reagents,yellow
2992,844,1,The Magician's Friend,reagents,yellow
3735,2200,1,Magincia,town,yellow,1
3674,2293,1,Magincia Docks,docks,yellow
3665,2140,1,Magincia Miner's Guild,miners,yellow
3564,2140,1,Magincia Moongate,moongate,yellow
3796,2259,1,Magincia Parliment,point,yellow
3704,2222,1,Magincia's Magicka,mage,yellow
1477,1638,1,The Main Gate,gate,yellow
2997,819,1,The Majestic Boat,shipwright,yellow
2901,908,1,The Marsh Hall,tavern,yellow
4626,1207,1,Masters of Illusion,illusionists,yellow
2455,487,1,The Matewan,miners,yellow
1474,1597,1,The Merchant's Guild,merchants,yellow
3703,2249,1,The Merchant's Guild,merchants,yellow
1947,2677,1,Mess Hall,other,yellow
4392,1117,1,The Mighty Axe,arms,yellow
1417,1578,1,The Miner's Guild,miners,yellow
2590,532,1,Mining Camp,landmark,yellow
2502,522,1,Minoc,town,yellow,1
2702,692,1,Minoc Moongate,moongate,yellow
2429,528,1,Minoc Town Hall,point,yellow
2881,684,1,The Mint of Vesper,bank,yellow
4457,1117,1,Moonglow,town,yellow,1
4541,1319,1,Moonglow Cemetery,graveyard,yellow
4406,1038,1,Moonglow Docks,docks,yellow
4392,1089,1,Moonglow Healer,healer,yellow
4468,1284,1,Moonglow Moongate,moongate,yellow
4416,1112,1,Moonglow Reagent Shop,reagents,yellow
4484,1064,1,Moonglow Student Hostel,inn,yellow
4448,1090,1,Moonglow's Finest Alchemy,mage,yellow
586,2170,1,More Than Just Mail,arms,yellow
1360,3815,1,The Morning Star Inn,inn,yellow
2891,744,1,The Musician's Hall,other,yellow
659,2141,1,Mystic Treasures,mage,yellow
2424,555,1,The Mystical Lute,bard,yellow
3769,1218,1,Mystical Spirits,tavern,yellow
5746,3200,1,Nature's Best Baked Goods,baker,yellow
1444,3794,1,Needful Things,provisioner,yellow
2482,428,1,The New World Order,warriors,yellow
2940,3410,1,North Docks,docks,yellow
2452,79,1,The North Mines,scenic,yellow
1458,1525,1,The North Side Inn,inn,yellow
1550,1529,1,The Northern Bridge,bridge,yellow
3600,1231,1,Nujel'm,town,yellow,1
3546,1185,1,Nujel'm Blacksmith,blacksmith,yellow
3546,1194,1,Nujel'm Bowry,fletcher,yellow
3555,1171,1,Nujel'm Butcher,butcher,yellow
3529,1141,1,Nujel'm Cemetery,graveyard,yellow
3723,1396,1,Nujel'm Court,point,yellow
3690,1284,1,Nujel'm Palace,point,yellow
3545,1178,1,Nujel'm Tannery,tanner,yellow
3739,1231,1,Nujel'm Theater,theater,yellow
2513,477,1,The Oak Throne,carpenter,yellow
1416,1754,1,The Oaken Oar,shipwright,yellow
5543,2618,1,oasis,Terrain,yellow
1437,3750,1,Ocean's Treasure,fishermans,yellow
2453,425,1,The Old Miners' Supplies,provisioner,yellow
630,2194,1,On Guard Armoury,blacksmith,yellow
5765,2618,1,Ophidian Lair,ruins,yellow
1014,1434,1,Orc Cave,dungeon,yellow,1
632,1484,1,Orc Fort,ruins,yellow
2176,1372,1,Orc Fort,ruins,yellow
5211,3611,1,Orc Fort,ruins,yellow
2855,734,1,The Ore of Vesper,miners,yellow
2003,2726,1,Paladin's Library,library,yellow
5751,3231,1,Papua,town,yellow,1
5839,3256,1,Papua dock,docks,yellow
5754,3273,1,Papua Tailor,tailor,yellow
1893,2763,1,park,point,yellow
5251,58,1,park,point,yellow
6075,3330,1,passage to Britain,dungeon,yellow,1
1628,3318,1,passage to Delucia,dungeon,yellow,1
2775,893,1,passage to Lost Cemetery,landmark,yellow
2404,218,1,passage to Lost Lands,landmark,yellow
6084,3674,1,passage to North Mines,landmark,yellow
5150,4063,1,passage to Trinsic,dungeon,yellow,1
5138,3665,1,passage to Trinsic,dungeon,yellow,1
1447,3981,1,The Pearl of Jhelom,jeweler,yellow
1895,2809,1,The Pearl of Trinsic,jeweler,yellow
2715,2098,1,The Peg Leg Inn,inn,yellow
1424,4016,1,Performing Arts Centre,theater,yellow
5805,3270,1,Pier 39,shipwright,yellow
2659,2194,1,Pirate's Den,thieves,yellow
2680,2238,1,The Pirate's Plunder,tavern,yellow
2735,2254,1,Pirate's Provisioners,provisioner,yellow
2731,2192,1,A Place Fer Yer Stuff,bank,yellow
2975,3358,1,Plenty O' Dough,baker,yellow
1421,1633,1,Poor Gate,gate,yellow
5905,4069,1,portal to island temple,teleporter,yellow
5733,3190,1,portal to Moonglow (recsu),teleporter,yellow
4540,845,1,portal to Papua (recdu),teleporter,yellow
1451,1679,1,Premier Gems,jeweler,yellow
1602,1712,1,Profuse Provisions,provisioner,yellow
3554,1202,1,Public Smithing,blacksmith,yellow
1470,1578,1,Quality Fletching,fletcher,yellow
2861,812,1,The Ranger's Tool,fletcher,yellow
554,2145,1,Rangers' Guild,archers,yellow
5714,3202,1,The Reagent Shop,reagents,yellow
1852,2831,1,Red's Curious Goods,provisioner,yellow
3732,1306,1,Restful Slumber,inn,yellow
5805,3300,1,The Revenge Shoppe,arms,yellow
1547,1659,1,The Right Fit,tailor,yellow
1512,1705,1,River's Gate Bridge,bridge,yellow
5360,3396,1,The Ru,Body,yellow
5457,3831,1,The Ru,Body,yellow
2033,2801,1,The Rusty Anchor,inn,yellow
3355,289,1,Sacrifice,shrine,yellow
1452,3747,1,Sailor's Keeper,shipwright,yellow
5724,2923,1,Sak Teb,Terrain,yellow
1620,1586,1,The Salty Dog,tavern,yellow
1430,1597,1,The Saw Horse,carpenter,yellow
4458,1060,1,Scholar's Cut,tailor,yellow
4417,1064,1,The Scholar's Goods,provisioner,yellow
4401,1165,1,The Scholar's Inn,inn,yellow
5937,2660,1,Sea of Harmony,Body,yellow
3700,1214,1,Seaborne Ships,shipwright,yellow
5243,179,1,Seat of Knowledge,library,yellow
4440,1162,1,Second Defense Armory,arms,yellow
1441,3719,1,Second Skin,arms,yellow
5165,30,1,Seeker's Inn,inn,yellow
2912,3485,1,Serpent Hold Meats,butcher,yellow
2986,2887,1,Serpent Pillar (doracron),landmark,yellow
425,3279,1,Serpent Pillar (doracron),landmark,yellow
5974,2694,1,Serpent Pillar (sueacron),landmark,yellow
5266,2757,1,Serpent Pillar (sueacron),landmark,yellow
3031,3350,1,Serpent Warriors,warriors,yellow
3018,3433,1,Serpent's Arms,arms,yellow
3025,3498,1,Serpent's Hold,town,yellow,1
2880,3472,1,Serpent's Hold Bank,bank,yellow
2997,3428,1,Serpent's Hold Healer,healer,yellow
3036,3464,1,Serpent's Hold Stablery,stables,yellow
3002,3350,1,Serpent's Spells,mage,yellow
5470,3515,1,Serpent's Cousins,Terrain,yellow
2905,3517,1,Serpent's Hold Stablery,stables,yellow
2983,3551,1,Serpent's Hold Moongate,moongate,yellow
1492,1641,1,sewer entrance,dungeon,yellow,1
5902,3106,1,Shallow Sea,Body,yellow
5396,129,1,Shame,exit,yellow
512,1559,1,Shame,dungeon,yellow,1
554,2178,1,The Shattered Skull,inn,yellow
650,2180,1,Shear Pleasure,tailor,yellow
2882,723,1,The Shimmering Jewel,jeweler,yellow
1895,2653,1,Shining Path Armory,arms,yellow
3736,1255,1,The Silver Bow,tavern,yellow
3054,3369,1,Silver Serpent Bows,bowyer,yellow
2881,3503,1,Silver Serpent Tailors,tailor,yellow
595,2263,1,Skara Brae,town,yellow,1
656,2235,1,Skara Brae Docks,docks,yellow
645,2068,1,Skara Brae Moongate,moongate,yellow
565,2213,1,Skara Brae Town Hall,point,yellow
2438,410,1,The Slaughtered Cow,butcher,yellow
5789,2430,1,Sok' Gah,Body,yellow
2026,2845,1,Sons Of The Sea,shipwright,yellow
1485,1550,1,The Sorcerer's Delight,mage,yellow
4684,1412,1,The Sorcerer's Guild,sorcerersguild,yellow
1296,1759,1,Sosarian Steeds,stables,yellow
3001,3466,1,South Dock,docks,yellow
2003,2921,1,South Gate,gate,yellow
5700,3279,1,The Southside Butchery,butcher,yellow
5671,3287,1,Southside Stables,stables,yellow
2961,621,1,The Spinning Wheel,tailor,yellow
2840,885,1,The Spinning Wheel,tailor,yellow
1595,2490,1,Spirituality,shrine,yellow
2526,375,1,Stables,stables,yellow
1385,1658,1,The Stables,stables,yellow
3695,2160,1,The Stag and Lion,inn,yellow
2465,522,1,statues,point,yellow
3666,2235,1,Stitchin' Time,tailor,yellow
5662,3150,1,Strange Rocks,jeweler,yellow
1481,1584,1,Strength and Steel,arms,yellow
2524,524,1,The Stretched Hide,tanner,yellow
564,968,1,The Sturdy Bow,bowyer,yellow
578,2227,1,Sundry Supplies,provisioner,yellow
592,2277,1,Superior Ships,shipwright,yellow
3008,3389,1,Supplies,provisioner,yellow
5219,4012,1,The Supply Depot,provisioner,yellow
2532,548,1,The Survival Shop,provisioner,yellow
1493,1619,1,Sweet Dreams,inn,yellow
3774,1265,1,Tailor of the Isle,tailor,yellow
517,986,1,The Tanned Hide,tanner,yellow
2860,999,1,Tanner's Shop,tanner,yellow
4442,1122,1,teleporter park,teleporter,yellow
1414,3829,1,teleporters,teleporter,yellow
4708,1116,1,Telescope,scenic,yellow
5426,3120,1,Terathan Keep,dungeon,yellow,1
5340,1599,1,Terathan Keep,exit,yellow
6028,2933,1,Terra Sanctum,Terrain,yellow
3720,2126,1,The Tic-Toc Shop,tinker,yellow
2940,3500,1,Tinker of the Isle,tinker,yellow
1422,1654,1,Tinker's Guild,tinkers,yellow
1848,2680,1,Tinker's Guild,tinkers,yellow
5726,3243,1,Tinker's Paradise,tinker,yellow
6031,1500,1,to Britain,exit,yellow
6026,1344,1,to City of the Dead,exit,yellow
6004,1379,1,to Delucia,exit,yellow
6141,1430,1,to Hoppers Bog,exit,yellow
318,789,1,to lighthouse,landmark,yellow
1958,2068,1,to Lost Lands,landmark,yellow
5126,3144,1,to Marble Building,landmark,yellow
5199,71,1,to park,teleporter,yellow
5191,152,1,to surface,exit,yellow
5217,18,1,to town,teleporter,yellow
5899,1410,1,to Trinsic forest,exit,yellow
5771,4050,1,Tortoise Lagoon,Body,yellow
2281,1210,1,town gate,gate,yellow
1972,2698,1,Training Ground,point,yellow
1256,865,1,Training Tower,landmark,yellow
1844,2735,1,The Traveler's Inn,inn,yellow
5731,3183,1,Tricks of the Trade,mage,yellow
1879,2766,1,Trinsic,town,yellow,1
1991,2887,1,The Trinsic Cut,butcher,yellow
2072,2856,1,Trinsic Docks,docks,yellow
1991,2867,1,Trinsic Fine Skins,tanner,yellow
1911,2805,1,Trinsic Healer,healer,yellow
1895,2719,1,Trinsic Meeting Hall,point,yellow
1829,2949,1,Trinsic Moongate,moongate,yellow
1897,2684,1,Trinsic Royal Bank,bank,yellow
1822,2739,1,Trinsic Stablery,stables,yellow
2019,2748,1,Trinsic Training Hall,warriors,yellow
2998,760,1,The Twisted Oven,baker,yellow
1547,1768,1,The Unicorn's Horn,tavern,yellow
2491,3933,1,Valor,shrine,yellow
2884,839,1,Vesper,town,yellow,1
2753,867,1,Vesper Cemetery,graveyard,yellow
2944,934,1,Vesper Customs,customs,yellow
3034,827,1,Vesper Docks,docks,yellow
2743,980,1,Vesper Guard Tower,point,yellow
2923,981,1,Vesper Museum,point,yellow
2962,885,1,Vesper Youth Hostel,inn,yellow
2627,2100,1,Violente Woodworks,carpenter,yellow
1520,1628,1,Virtue's Pass,bridge,yellow
1651,2890,1,Volcano Tunnel,scenic,yellow
2533,576,1,Warrior's Battle Gear,arms,yellow
1419,3859,1,Warrior's Bounty,blacksmith,yellow
2835,805,1,Warrior's Companion,arms,yellow
2217,1170,1,The Warrior's Supplies,arms,yellow
3058,3400,1,The Warriors' Guild,warriors,yellow
1341,1733,1,The Warriors' Guild,warriors,yellow
5313,3970,1,Watch Gates,gate,yellow
5265,3939,1,Watch Tower and Keep,point,yellow
2212,1115,1,watchtower,point,yellow
1712,3005,1,waterfall,scenic,yellow
1585,1591,1,The Wayfarer's Inn,inn,yellow
1831,2779,1,West Trinsic Gate,gate,yellow
1361,890,1,Wind,dungeon,yellow,1
5252,104,1,Wind,town,yellow,1
5148,60,1,Wind Alchemy,mage,yellow
5346,74,1,Wind Bank,bank,yellow
5263,129,1,Wind Healer,healer,yellow
5203,86,1,Windy Clothes,tailor,yellow
5218,175,1,Windy Inn,inn,yellow
2042,226,1,Wrong,dungeon,yellow,1
5825,632,1,Wrong,exit,yellow
5604,2742,1,Y'Nah Teb,Terrain,yellow
5275,3977,1,Ye Olde Eleventh Bank,bank,yellow
5669,3131,1,Ye Olde Loan and Savings,bank,yellow
618,886,1,Ye Olde Winery,point,yellow
504,942,1,Yew,town,yellow,1
722,1117,1,Yew Cemetery,graveyard,yellow
553,826,1,Yew Mill,point,yellow
771,754,1,Yew Moongate,moongate,yellow
529,1008,1,Yew's Finest Cuts,butcher,yellow
5225,4000,1,Zoot's Hammer,blacksmith,yellow
5170,1569,1,,stairs,yellow
3672,2654,1,The Albatross,inn,yellow
3632,2640,1,Anchors Aweigh,shipwright,yellow
3695,2511,1,Bank of Ocllo,bank,yellow
3665,2531,1,The Bardic Guild,bardic,yellow
3602,2615,1,Better Leather Tannery,tanner,yellow
3673,2614,1,The Bountiful Harvest,inn,yellow
3667,2502,1,Counselor's Guild Hall,guild,yellow
3685,2477,1,First Academy of Music,theater,yellow
3632,2595,1,Hammer and Steel Smithy,arms,yellow
3629,2608,1,Healer of Ocllo,healer,yellow
3636,2565,1,Last Chance Provisioners,provisioner,yellow
5778,3376,1,Minax's Fortress,Minax's,yellow
3610,2577,1,Now You're Cookin',baker,yellow
3664,2558,1,Ocllo,town,yellow,1
3647,2681,1,Ocllo Docks,docks,yellow
3612,2466,1,Ocllo Public Library,library,yellow
3607,2525,1,Ocllo Stables,stables,yellow
3667,2463,1,Ocllo Caverns/Sewers,dungeon,yellow,1
3604,2492,1,Ocllo Sewers,dungeon,yellow,1
3717,2463,1,Ocllo Miners Guild,miners,yellow
3499,2483,1,Ocllo Orc Fort,ruins,yellow
3358,2676,1,Ocllo Pirate Fort,thieves,yellow
3524,2860,1,Ocllo Mage Tower,mage,yellow
3528,2884,1,Ocllo Mage Dungeon,dungeon,yellow,1
3683,2556,1,Ocllo Woodworker,carpenter,yellow
3706,2637,1,Ocllo Bowyers,bowyer,yellow
3747,2683,1,Ocllo Cavern,dungeon,yellow,1
3351,2695,1,Ocllo Cavern,dungeon,yellow,1
3724,2500,1,Ocllo Moongate,moongate,yellow
3498,2791,1,bridge,bridge,yellow
3739,2596,1,Cotton Fields,interest,yellow
3638,2499,1,Paint and More,painter,yellow
3717,1228,1,Seaborne Ships,customs,yellow
3628,2541,1,The Sorceror's Guild,mage,yellow
5153,1760,1,Standard-Moongate,moongate,yellow
5173,1589,1,Starroom,teleporter,yellow
3667,2586,1,A Stitch In Time,tailor,yellow
3708,2649,1,Sweet Meat,butcher,yellow
5506,814,1,to Ancient Wyrm's Lair (Destard lvl 3),teleporter,yellow
5682,1437,1,to Ancient Wyrm's Lair (Destard lvl 3),teleporter,yellow
5356,1540,1,to Deceit (lvl 4),teleporter,yellow
5140,973,1,to Deceit (lvl 4),teleporter,yellow
3668,2652,1,The Albatross Bar and Grill,tavern,yellow
3359,2679,1,Ank of Sacrifice,shrine,yellow
3746,2576,1,Archer Targets,point,yellow
3587,2601,1,Armoury,armourers,yellow
3666,2531,1,Bardic Guild,bardic,yellow
3594,2595,1,Blacksmith,blacksmith,yellow
3671,2615,1,The Bountiful Harvest,inn,yellow
3745,2585,1,Bowyers,bowyer,yellow
3642,2504,1,Carpenters of Haven,carpenter,yellow
3599,2491,1,Companion Hall,marble,yellow
3708,2588,1,Farm,other,yellow
3739,2563,1,Farm,other,yellow
3731,2635,1,Farm,other,yellow
3633,2597,1,Garden with Waterfall,point,yellow
3649,2859,1,Graveyard,graveyard,yellow
3404,2653,1,graveyard,graveyard,yellow
3664,2558,1,Haven,town,yellow,1
3645,2617,1,The Haven Blacksmith,blacksmith,yellow
3667,2506,1,Haven Clockworks and Tinker Shop,tinker,yellow
3655,2665,1,Haven Docks,docks,yellow
3763,2771,1,Haven Moongate,moongate,yellow
3615,2476,1,Haven Public Library,library,yellow
3693,2509,1,The Haven Thieves' Guild,thieves,yellow
3665,2581,1,The Healers of Haven,healer,yellow
3715,2838,1,Hunters Cabin,landmark,yellow
3673,2595,1,Last Chance Provisioners,provisioner,yellow
